CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U52110DL1985PLC021075,ANCIENT TRADERS LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,15000000,4455500,5/29/1985,"H-6, AGGARWAL TOWER   214, 2ND FLOOR, NETAJI SUBHASH PLACE,NEW DELHI,New Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,52110,Trading
U52110DL1985PLC021755,AVTAR MERCHANTS LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,1000000,70,8/13/1985,"5/5761,DEV NAGAR, KAROL BAGH NEW DELHI.,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,52110,Trading
U74200DL2012PTC245034,RG DESIGN & ENGINEERING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1200000,1200000,11/19/2012,"81A, 2nd Floor, Gali No - 4   Rashid Market Extension, Laxminagar, Kri,shna Nagar,New Delhi,East Delhi,Delhi,110051-India",Unlisted,Active,delhi,Indian,74200,Business Services
U52110DL1988PLC031451,ANCALIMA LIFESCIENCES LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,20000000,10000000,5/2/1988,"GH-1/911, SECOND FLOOR   SECTOR-28, ROHINI,DELHI,North West,Delhi,110085-India",Unlisted,Active,delhi,Indian,52110,Trading
U74200DL2019PTC351302,STUDIO DEAA PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000,10000,6/13/2019,"House No. 181/B1, S2/F, KH No. 78   Khirki Village, Near Sai Baba Mandir,NEW DELHI,South Delhi,Delhi,110017-India",Unlisted,Strike Off,delhi,Indian,74200,Business Services
U52110DL2012PTC235650,RED KIWI RETAILS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/10/2012,"A 456   Sarita Vihar,New Delhi,Delhi,110076-India",Unlisted,Strike Off,delhi,Indian,52110,Trading
U51505DL2008PTC178905,LAVISH ENGITECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/2/2008,"86, NEW MARKET   BADARPUR,NEW DELHI,Delhi,110044-India",Unlisted,Strike Off,delhi,Indian,51505,Trading
U52190DL1991PTC046821,LURE COSMETICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,2000,12/19/1991,"110-111,   ARA CENTRE, E-2,,DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,52190,Trading
U52190DL1992PTC050718,WHITE DIAMOND JEWELS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2500000,2392500,10/21/1992,"211 M J SHOPPING CENTER3 VEER SAWARKAR BLOCK   SHAKARPUR,DELHI,Delhi,110092-India",Unlisted,Active,delhi,Indian,52190,Trading
U51505DL2013PTC258612,SUNCRUX ENGINEERING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,10/3/2013,"13/29, GEETA COLONY   DELHI,DELHI,East Delhi,Delhi,110031-India",Unlisted,Strike Off,delhi,Indian,51505,Trading
U51505DL2014FTC264929,KEYSIGHT TECHNOLOGIES INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,101020000,32023140,2/14/2014,"OMAXE SQUARE, PLOT NO. 14, 2ND FLOOR,,NON-HIERARCHICAL, JASOLA DISTRICT CENTRE,New Delhi,South Delhi,Delhi,110025-India",Unlisted,Active,delhi,Indian,51505,Trading
U51505DL2014PTC263419,CTECH ENERGY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,50000000,47500000,1/10/2014,"C-160, JVTS GARDENS   CHHATARPUR EXTENTION,NEW DELHI,South Delhi,Delhi,110074-India",Unlisted,Active,delhi,Indian,51505,Trading
U52190DL2001PTC111580,SAMNA OVERSEAS PVT. LTD.,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/6/2001,"H NO 64 GOVIND MOHALLAHAIDER PUR,DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,52190,Trading
U74210DL1984PTC017799,ANGAD ENGINEERING ENTERPRISES PVT LTD,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,0,3/27/1984,"202,KAUSAL BAZAR,32-33,NEHRUPLACE,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U52190DL2011PTC307196,VASHNODEVI TRADE-LINK PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,650000,635000,2/25/2011,"D-86, GROUND FLOOR   KALKAJI,NEW DELHI,South Delhi,Delhi,110019-India",Unlisted,Converted to LLP,delhi,Indian,52190,Trading
U74210DL1986PTC023049,NORTHWEST CONSULTANCY SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,60000000,50282000,1/10/1986,"8/56   DESH BANDHU GUPTA ROAD,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U51506DL2019PTC353975,SANNI CAD CAM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,8/20/2019,"B-9/1 BADLI INDUSTRIAL ESTATE PHASE-1   GATE NO 1,DELHI,North Delhi,Delhi,110042-India",Unlisted,Active,delhi,Indian,51506,Trading
U74210DL1988PTC034157,PANDIT ARCHITECTS AND URBAN DESINGNERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100,12/8/1988,"100, ANANDVAN, BLOCK A-6 PPASCHIM VIHAR NEW DELHI-63.,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U74210DL1988PTC034214,KANCHAN APARTMENTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,2000,12/12/1988,"A-131, D.D.A. SHED,OKHLA INDL. AREA, PHASE-II,   NEW DELHI-20.,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U51511DL2016PTC300445,MAXSHINE TRADING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/26/2016,"370, Vardhman Grand Plaza, Plot No.7   Sector 3, Rohini, Delhi-85,Delhi,North West,Delhi,110085-India",Unlisted,Active,delhi,Indian,51511,Trading
U51594DL2016PTC308234,AMW LIFESTYLE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,400000,11/15/2016,"F-87 F/F,LAJPAT NAGAR II,New Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,51594,Trading
U52190DL2018PTC333572,LAURUS ENTERPRISE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/7/2018,"HOUSE NO. 826 BLOCK D,   SARASWATI VIHAR,,PITAMPURA,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,52190,Trading
U52190DL2019PTC352583,NOFIKER ONLINE SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/12/2019,"House no. 404A, 1/394   Gali no. 11, Shiv Puri, West Sagarpur,DELHI,West Delhi,Delhi,110046-India",Unlisted,Active,delhi,Indian,52190,Trading
U52190DL2020PTC360518,REDRESS ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/20/2020,"B-187, F/F KH NO.306, GALI NO-9   BHAJANPURA, NEAR MANDIR, DELHI,DELHI,North East,Delhi,110053-India",Unlisted,Active,delhi,Indian,52190,Trading
U51900DL1985PTC223962,TOPEND REALTY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,30000000,20000000,2/14/1985,"15, SECOND FLOOR   RAJASTHANI UDYOG NAGAR, AZADPUR,DELHI,Delhi,110033-India",Unlisted,Active,delhi,Indian,51900,Trading
U74210DL1995PTC070990,WINDING WIRE CONSULTANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,102000,7/20/1995,"ROOM NO 1, IST FLOOR11/76,   SUBHASH NAGAR,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U52190DL2021PTC381031,RAAMSONS ECOSYSTEM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,10000,5/12/2021,"House No 14, Shop No PVT 2, Ground Floor   BLK  4,  Single Storey, Ramesh Nagar,Delhi,West Delhi,Delhi,110015-India",Unlisted,Active,delhi,Indian,52190,Trading
U51900DL1998PLC095455,GOLDIL ENTERPRISES LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,1000000,70000,8/10/1998,"109 SARASWATI ENCLAVE,   SEC.IX, ROHINI,NEW DELHI,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,51900,Trading
U51900DL2004PTC126543,KVRP IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/21/2004,"1/361 RAM NAGAR EXTENSIONSHAHDARA,DELHI,East Delhi,Delhi,110032-India",Unlisted,Strike Off,delhi,Indian,51900,Trading
U52200DL2021PTC375740,DISNET SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,300000,300000,1/15/2021,"PLOT NO. B-24,3RD FLOOR, B-1,   COMMUNITY CENTER,JANAKPURI,New Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,52200,Trading
U74210DL1998PTC094391,WATER MANAGEMENT INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,9662000,6/10/1998,"A-1/289   JANAK PURI,NEW DELHI,Delhi,110058-India",Unlisted,Active,delhi,Indian,74210,Business Services
U74210DL1998PTC095145,AAKAR ASSOCIATES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/23/1998,"1350 GROUND FLOOR,   MUKHERJEE NAGAR,,DELHI,Delhi,110009-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U74210DL1999PTC098247,KHUSHDEEP BANSAL VASTU CONSULTANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/5/1999,"303 VIKAS TOWER   PASCHIM VIHAR,DELHI,New Delhi,Delhi,110063-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U52206DL2022PTC398241,SUPERFOOD AND ICE CREAM PARLOUR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/12/2022,"WA-35-C WARD GANESH NAGAR II   SHAKARPUR,DELHI,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,52206,Trading
U52209DL2012PTC244159,DEALS UNLIMITED ETAILS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,10/30/2012,"B2A, 10TH FLOOR, SUNNY VALLEY CGHS,   PLOT NO. 27, SECTOR-12, DWARKA,NEW DELHI,South West Delhi,Delhi,110078-India",Unlisted,Strike Off,delhi,Indian,52209,Trading
U74210DL2001PTC111775,VYETH ENGINEERING PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/23/2001,"C-8 8734VASANT KUNJ,NEW DELHI,Central Delhi,Delhi,110070-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U51900DL2010PTC202326,OM MERCHANT EXPORT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/6/2010,"F-44, UPPER GROUND FLOOR (FRONT SIDE)   BLOCK-F EXT,MANGAL BAZAR ROAD LAXMI NAGA,R,DELHI,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51900,Trading
U52209DL2016PTC306338,NAINSHI EXIM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,9/23/2016,"1449/910-A30A, F/F, PLOT NO-20-A,KH. NO-544 & 545   GALI NO-8,JAGJIWAN NAGAR,DURGA PURI,DELHI,East Delhi,Delhi,110093-India",Unlisted,Active,delhi,Indian,52209,Trading
U51900DL2010PTC208432,BILLION VENTURE INTERNATIONAL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,100000,9/18/2010,"9C, Atma Ram House   1 Tolstoy Marg, Connaught Place,New Delhi,Central Delhi,Delhi,110001-India",Unlisted,Active,delhi,Indian,51900,Trading
U74210DL2005PTC132845,ARY ENGINEERS INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,2/9/2005,"A-118SARASWATI VIHAR,NEW DELHI,Delhi,110034-India",Unlisted,Active,delhi,Indian,74210,Business Services
U52219DL2023PTC418953,SRI KUMUD CONTRACTORS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/22/2023,"64, 15FL , POCK I-A BLOCK,SEC A-1 TO A-4, DSIDC,Delhi,North West Delhi,Delhi,110040-India",Unlisted,Active,delhi,Indian,52219,"Transport, storage and Communications"
U51900DL2011PTC225920,V CAN MARKETING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,10/5/2011,"R/o-E-3.   Gazipur Dairy Form,Delhi,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,51900,Trading
U74210DL2005PTC137043,S. GHOSH ARCHITECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,555000,6/1/2005,"R-4   HAUZ KHAS,NEW DELHI,Delhi,110016-India",Unlisted,Active,delhi,Indian,74210,Business Services
U52231DL2007PTC165346,SALSAN STEELS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,122500000,100000000,6/28/2007,"E-9 HARI NAGAR, ASHRAM CHOWNK   NEAR NAFED,NEW DELHI,New Delhi,Delhi,110014-India",Unlisted,Active,delhi,Indian,52231,"Transport, storage and Communications"
U74210DL2005PTC141963,CRESCENT REAL ESTATE CONSULTANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,10/20/2005,"305, NILGIRI APARTMENTS,   9, BARAKHAMBA ROAD,,NEW DELHI,Delhi,110001-India",Unlisted,Active,delhi,Indian,74210,Business Services
U74210DL2007PTC158478,HEINKEL AERO ENGINEERING INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,1/29/2007,"301, Tolstoy House,   Tolstoy Road,,New Delhi,Central Delhi,Delhi,110001-India",Unlisted,Under process of striking off,delhi,Indian,74210,Business Services
U74210DL2007PTC171712,AMBICA INTERIOR CONCEPTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,600000,12/20/2007,"C - 2/24   SECTOR 15, ROHINI,DELHI,Delhi,110085-India",Unlisted,Active,delhi,Indian,74210,Business Services
U52240DL2024PTC440075,SEABEES GLOBAL LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/19/2024,"H. NO. 201, VPO BHARTHAL,NEAR DEEP CHAND BAGH,New Delhi,South West Delhi,Delhi,110077-India",Unlisted,Active,delhi,Indian,52240,"Transport, storage and Communications"
U51900DL2012PTC239883,OPS ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,8/7/2012,"7393, 2ND FLOOR, GURU GOBIND SINGH GALI   GANDHI NAGAR,NEW DELHI,Delhi,110031-India",Unlisted,Active,delhi,Indian,51900,Trading
U74210DL2010FTC201569,IN CRANE EQUIPMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,100000,100000,4/15/2010,"Level 2, Elegance Tower   Jasola District Centre,New Delhi,South Delhi,Delhi,110025-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U52241DL2024PTC440083,FLEETFLEX LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/19/2024,"148 KH.NO 438,DURGA VIHAR, BLK-D PHASE-2, DEENPUR,New Delhi,South West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,52241,"Transport, storage and Communications"
U51900DL2012PTC246743,SHRI VRISHABHNATH IMPEX PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/27/2012,"1/2582   RAM NAGAR,DELHI,Delhi,110032-India",Unlisted,Active,delhi,Indian,51900,Trading
U52241DL2025PTC447632,GOFLEETO INNOVATIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/2/2025,"PLOT NO.-2, G/F, SECTOR-C,DSIDC BAWANA-II, BHORGARH,Delhi,North West Delhi,Delhi,110040-India",Unlisted,Active,delhi,Indian,52241,"Transport, storage and Communications"
U52242DL2024PTC437891,HONEST MARINE LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,20000000,1500000,10/18/2024,"HOUSE NO. 52, BLOCK 1C,,NAMDHARI COLONY,,New Delhi,West Delhi,Delhi,110015-India",Unlisted,Active,delhi,Indian,52242,"Transport, storage and Communications"
U52243DL2023PTC414376,SEASPRINT LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,5/18/2023,"Flat No 139,  4th Floor,,Pocket C, DDA, Sector B-2,Delhi,North West Delhi,Delhi,110040-India",Unlisted,Active,delhi,Indian,52243,"Transport, storage and Communications"
U74210DL2013PTC253725,LA SANI DESIGN PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/10/2013,"B-5/75, GROUND FLOOR, SAFDARJUNG DEVELOPMENT AREA   OPP GREEN PARK,NEW DELHI,South Delhi,Delhi,110029-India",Unlisted,Strike Off,delhi,Indian,74210,Business Services
U74210DL2020PTC364758,CORRSONIC ENGINEERING AND NDT SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/12/2020,"Flat-534 F/F   DDA Pul Prahlad Pur,DELHI,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,74210,Business Services
U51900DL2018PTC341655,BHAGWANTI TRADUCER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,11/8/2018,"MR-1, Plot No 101,Mathura Road, Ishwar Nagar, Okhla,New Delhi,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,51900,Trading
U52290DL2023OPC422882,INFINITY CARGO CARRIERS (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,1000000,100000,11/21/2023,"G-12 PLOT NO. 3 BLOCK H,NSP, PITAMPURA,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,52290,"Transport, storage and Communications"
U51900DL2018PTC343283,DIVYAKASHI APPARELS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,12/19/2018,"H.NO - 9/2736 G/F, GALI NO - 17,SARKULAR ROAD   KAILASH NAGAR, DELHI,delhi,East Delhi,Delhi,110031-India",Unlisted,Active,delhi,Indian,51900,Trading
U51900DL2019PTC345616,KRISHIDHAM FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,2/7/2019,"KHASRA NO. 1900, LANDMARK NEAR   GURUDWARA & MEETHASH FARM HOUSE,VILLAGE ALIPUR,North West,Delhi,110036-India",Unlisted,Active,delhi,Indian,51900,Trading
U62012DL2024PTC429189,FAMEPIXEL IT HUB PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,4/1/2024,"N-2/8 Mohan Garden,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,62012,Business Services
U52290DL2024PTC436241,SYNSTA LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/31/2024,"819 A T C,JAINA TOWER II,New Delhi,West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,52290,"Transport, storage and Communications"
U51900DL2020PTC367362,LIQHQ PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/3/2020,"B-251/B   New Ashok Nagar,Delhi,East Delhi,Delhi,110096-India",Unlisted,Active,delhi,Indian,51900,Trading
U51900DL2020PTC367590,UTTAM WELLNESS PRODUCTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,100000,8/7/2020,"95 F.I.E.   PATPARGANJ INDUSTRIAL AREA,DELHI,East Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,51900,Trading
U51900DL2021OPC386969,TANGO RETAIL (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,100000,100000,9/23/2021,"PLOT NO 72 A, KH NO. 33/4   VIKASH VIHAR, CHANDER VIHAR,DELHI,West Delhi,Delhi,110041-India",Unlisted,Active,delhi,Indian,51900,Trading
U51900DL2021PTC377881,ARTEMIS DRY FRUITS INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,3/3/2021,"58, DDA Flats   New Ranjit Nagar Patel Nagar,,New Delhi,New Delhi,Delhi,110008-India",Unlisted,Active,delhi,Indian,51900,Trading
U62013DL2023PTC417104,AIGC GENERATIVE SOFTWARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,10000,7/14/2023,"55, 2ND FLOOR, LANE-2,WESTEND MARG,,SAIDULLAJAB,Gadaipur,New Delhi,South West Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,62013,Business Services
U74140DL2015PTC276822,MIDSTREAM MANAGEMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/18/2015,"FLAT NO.-506, 5TH FLOOR,KRISHNA KUNJ   PLOT NO. 14,SECTOR-7, DWARKA,NEW DELHI,South West Delhi,Delhi,110075-India",Unlisted,Strike Off,delhi,Indian,74140,Business Services
U62013DL2023PTC420154,JMBINOVESTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,50000,9/16/2023,"PLOT NO 17 POCKET 15,SECTOR-24 ROHINI,Delhi,North West Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,62013,Business Services
U62013DL2023PTC421503,SERVESWIFTLY TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,10/17/2023,"Plot No.115A, Shri Chand,Park, Dharampura Extn,New Delhi,South West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,62013,Business Services
U74140DL2015PTC277012,SHOWMART EVENT MANAGEMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/21/2015,"HOUSE NO-123, GROUND FLOOR, BLK-D   PKT-11, SEC-7, ROHINI,DELHI,North West,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,74140,Business Services
U51900DL2023PTC410076,VOGUE EQUIPAGE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/17/2023,"KR H NO-88-A   JWALA HERI,DELHI,West Delhi,Delhi,110063-India",Unlisted,Active,delhi,Indian,51900,Trading
U72900DL1986PLC024215,INTEGRATED TECHNOLOGIES LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,3000000,70,5/14/1986,"C-24,   DEFENCE COLONY,,NEW DELHI,Delhi,110024-India",Unlisted,Inactive for e-filing,delhi,Indian,72900,Business Services
U72900DL1990PTC038804,NEW DELHI INFORMATION TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,200,1/3/1990,"A 63D, VIKAS PURI EXTN. (OUTERRING ROAD) NEW DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,72900,Business Services
U62013DL2023PTC424240,GOATED ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,10000,12/22/2023,"UNIT NO 318  PLOT NO 39,3RD FLOOR, RG-COMPLEX,,Delhi,North West Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,62013,Business Services
U62013DL2024FTC431993,KODISO TECHNOLOGY SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,100000,100000,5/29/2024,"708, Flr-7, Pragati Tower,Rajendra Place,New Delhi,Central Delhi,Delhi,110008-India",Unlisted,Active,delhi,Indian,62013,Business Services
U74140DL2015PTC277601,BECKON VENTURES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,103100,3/5/2015,"Shop No. 253, First Floor,   DLF South Court Mall, Saket,,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Strike Off,delhi,Indian,74140,Business Services
U72900DL1992PLC050860,DURGESH BLOCK AND CHINA GLASS WORKS LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,200000000,199886400,11/4/1992,"PLOT NO.9,FLAT NO.112,LAKHAMIDEEP,LAXMI NAGAR   DISTT.CENTRE, ND,NA,Delhi,000000-India",Unlisted,Active,delhi,Indian,72900,Business Services
U74140DL2015PTC277981,VPJ FIN ENSOLVA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,160000,3/17/2015,"1/11955-B/11, 2nd Floor   Khasra No 486/102, Panchsheel Garden Ext,n,DELHI,East Delhi,Delhi,110032-India",Unlisted,Active,delhi,Indian,74140,Business Services
U62013DL2024PTC431941,VIVIDIFY CLIMATE SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,10000,5/28/2024,"D-37 S/F Street No 12, Bharat Vihar, Rajapuri, Uttam Nagar,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,62013,Business Services
U62013DL2024PTC433798,DMG IT SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/4/2024,"HLOUSE NO 36A,BLOCK-AD, PITAMPURA,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,62013,Business Services
U74140DL2015PTC278332,CLIFTON SPRINGS HOSPITAL PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,3500000,3500000,3/25/2015,"H.NO-3, MAIN GURGAON ROAD   430/2, NEW ROSHAN PURA, NAJAFGARH,NEW DELHI,West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,74140,Business Services
U72900DL1995PTC071899,COMPUWEB INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,200,8/23/1995,"15/396, DDA FLATS   SECTOR 4, AMBEDKAR NAGAR,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,72900,Business Services
U72900DL1996PTC077172,CRYSTAL GRAPHICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,788000,3/14/1996,"FLAT NO.-3197, BLOCK NO-3, BOUGAINVILLA APARTMENTS   VASANT KUNJ,NEW DELHI,Delhi,110070-India",Unlisted,Active,delhi,Indian,72900,Business Services
U74140DL2015PTC278719,KAIROLEX LEGAL SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,4/6/2015,"C2/67,ASHOK VIHAR PH-II,DELHI,DELHI,North Delhi,Delhi,110052-India",Unlisted,Strike Off,delhi,Indian,74140,Business Services
