CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U01119TN1992PTC022239,SOURNAM PLANTATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,169000,2/25/1992,"3A,II MAIN ROAD, KASTURIBAINAGAR, ADAYAR   MADRAS-20 NAGAR, ADAYAR, MADRAS-20,NAGAR, ADAYAR, MADRAS-20,Tamil Nadu,600020-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1995PLC030077,PERUNDURAI BENEFIT FUNDS LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,100000,7000,2/6/1995,"NO.AC12, IIND AVENUEANNA NAGAR   MADRAS 600 040,MADRAS 600 040,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U01119TN1992PTC024060,ANJANEYA PLANTATIONS PVT. LTD,ROC Chennai,Company limited by shares,Non-government company,Private,200000,0,12/17/1992,"63/1,II MAIN ROAD,GANDHI NAGAR,   MADRAS-600020,MADRAS-600020,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1995PLC031612,AUROMA BENEFIT FUND LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,500000,0,5/31/1995,"340,T.H.ROAD,IST FLOOR,OLD WASHERMENPET,   MADRAS-600021,MADRAS-600021,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U65991TN1995PLC033224,SRIVARI AKSHAGI BENEFIT FUND LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,1200000,549000,10/13/1995,"NO.1,KADASWAMY KOIL STREET,KOSAPET,   CHENNAI-12.,CHENNAI-12.,Chennai,Tamil Nadu,600012-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U01119TN1993PTC026180,PAPAIN AGRO FARMS (INDIA) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,40000,11/9/1993,"NO.15, 5TH CROSSRAYALA NAGAR, RAMAPURAM   MADRAS-600 089,MADRAS-600 089,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U01119TN1994PTC026539,SHAN SU PLANTATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,0,1/12/1994,"NO.311, A' BLOCKSHIVALAYA COMMERCIAL COMP   C-IN-C ROAD, EGMORE,MADRAS-600 105,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1995PTC030032,RATHNA CHITS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,0,2/2/1995,"ROOM NO.7,PERINBA VILASBUILDING,NO.158   LAKE VIEW ROAD WEST MAMBALAM,MADRAS-33,WEST MAMBALAM,MADRAS-33,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U01119TN1995PLC032936,KENFARM INDIA EXPORTS LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,500000,700,9/14/1995,"BLOCK NO.V, FLAT NO.17,JEEVAN BHIMA NAGAR,   OPP. COLLECTOR NAGAR,,ANNA NAGAR WEST,MADRAS-600 101,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1995PTC032964,GENTLEMAN CHITS (MADRAS) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,0,9/18/1995,"6, DR.RADHAKRISHNAN NAGAR,E.V.R.HIGH ROAD,   ARUMBAKKAM,,MADRAS-600 106.,Chennai,Tamil Nadu,000000-India",Unlisted,Dissolved (Liquidated),tamil nadu,Indian,65991,Finance
U01119TN1995PTC032135,TORPICAL AGRO-LIVE STOCK ORGANIC RESOURC ES GARDENS PVT. LTD.,ROC Chennai,Company limited by shares,Non-government company,Private,100000,0,7/5/1995,"58,CHOWDHURY NAGAR,VALASARAVAKKAM,   MADRAS-600 087.,MADRAS-600 087.,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1995PTC033786,MAHARAJOTHI CHIT FUNDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,300000,10000,12/8/1995,"114 PUDUKOTTAI ROADSUBRAMANIAPURAM   TRICHY 620 020,TRICHY 620 020,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U65991TN1996PLC034552,SHRI HARI NARAYAN BENEFIT FUNDS LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,1000000,800000,2/16/1996,"22 DEVAKI AMMAL STREET,SHENOY NAGAR,MADRAS 30,SHENOY NAGAR,MADRAS 30,Chennai,Tamil Nadu,600030-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U01119TN1998PTC040185,SANPRA AGRO EXPORTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,0,3/25/1998,"B-6/A,PARSN NAGAR,36,V.G.P.ROAD,CHENNAI-600015,36,V.G.P.ROAD,CHENNAI-600015,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U01119TN1998PTC041211,GENEPOOL PLANTATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,9000000,0,10/1/1998,"1/125, SOUTH KARASSERYVALLAKULAM P.O.   SRIVAIKUNTAM,TUTICORIN DISTRICT.,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U01119TN2005PTC057046,SRI SANKARA AGRO SEEDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,400000,7/27/2005,"NO.3/107, TRICHY MAIN ROAD,VALLAM PO,   THANJAVUR DIST,THANJAVUR DIST,Thanjavur,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U01119TN2020PTC140264,ARIVAR FARMER PRODUCER COMPANY LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,761000,12/22/2020,"No.319, Middle Street, Mukkurumbai,   Polur Taluk,Polur,Tiruvannamalai,Tamil Nadu,606903-India",Unlisted,Active,tamil nadu,Indian,1119,Agriculture and Allied Activities
U65991TN1996PTC034537,ANJUGA CHIT FUND PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,200000,100000,2/16/1996,"4022,SOUTH THIRD STREET,PUDUKKOTTAI 622 001,PUDUKKOTTAI 622 001,Tamil Nadu,622001-India",Unlisted,Strike Off,tamil nadu,Indian,65991,Finance
U01119TZ1976PTC000751,KARAIKALI TURMERIC AND TRADERS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,330000,2/11/1976,"936PARK ROAD   ERODE,ERODE,Tamil Nadu,638003-India",Unlisted,Strike Off,tamil nadu,Indian,1119,Agriculture and Allied Activities
U72900TN2020PTC137191,PKIT SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,8/18/2020,"F NO - 283,3,4 ARUMUGAM MIDDLE STREET   THIRUMANGALAM,MADURAI,Madurai,Tamil Nadu,625706-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC138463,QWK CONVENIENCE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,10/7/2020,"NO 18, TNHB COMPLEX   BEASANT NAGAR,CHENNAI,Chennai,Tamil Nadu,600090-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U65992TZ1938PTC000213,SALEM SREE RAMAVILAS CHIT COMPANY PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,3000000,1500000,1/21/1938,"D NO 27 ANDAL STREET,SHEVAPET,Salem,Salem,Tamil Nadu,636002-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1964PTC000535,RAGHAVANS CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,2700000,2700000,8/13/1964,"NO 9ANSARI  STREET   RAMNAGAR,COIMBATORE,Tamil Nadu,641009-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1989PTC002358,ANNADHANI CHIT FUND PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,300000,2/20/1989,"38-C   ALMS HOUSING ROAD,UDHAGAMANDALAM,Nilgiris,Tamil Nadu,643001-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ1993PTC004257,KONGU ROYAL CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,300000,150000,2/12/1993,"27 DAMODAR CENTRE   1050 AVINASHI ROAD,COIMBATORE,Coimbatore,Tamil Nadu,641018-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ1993PTC004320,KANTHAM CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,3/29/1993,"515/43, DR.NANJAPPA ROAD,SRI KRISHNA TOWERS,   II FLOOR,,COIMBATORE,Coimbatore,Tamil Nadu,641018-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ1993PTC004691,SRI SENTHIL RAJA CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,750000,11/23/1993,"1  A NAGALINGAMSTREET   ARISIPALAYAM,SALEM,Tamil Nadu,636009-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1995PTC005957,VALARNIDHI CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,10000000,9840000,3/27/1995,"596 LPNV COMPLEXRANIPET   ATTUR,SALEM DISTRICT,Tamil Nadu,636102-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1995PTC006669,KRISNAKAMAL CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,200000,100000,11/9/1995,"319TOWN POLICE STATION   ROAD,POLLACHI,Tamil Nadu,642001-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1997PTC007953,LAKSHMI PRABHA CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,900000,6/5/1997,"D NO:632/407 RAGUNATHA NILAYAM   TRICHY MAIN ROAD, GUGAI,SALEM,Tamil Nadu,636006-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ1999PTC008772,MEGHALAKSHMI CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,5000000,4000000,3/3/1999,"D. No. 2/354-G, Karumandagoundnor Road   Gopalapuram, Mannur Post,,Pollachi,Coimbatore,Tamil Nadu,642005-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ2002PTC010243,M S K CHIT FUND ATTUR PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,300000,105000,7/9/2002,"260THIRUNAVUKARASU NAGAR   ATTUR,SALEM DISTRICT,Tamil Nadu,636102-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ2009PTC015269,SRI SHAKTHIVIKRAM CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,6/11/2009,"15/71,SRINIVASAPURAM, OPP:LIC OFFICE,   KOVAI MAIN ROAD,,AVANASHI,Coimbatore,Tamil Nadu,641654-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ2012PTC018581,SHRI AKSHAYA GUBERA CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,7/25/2012,"NO 432 I-FLOOR, SRIRAAM PLAZA   RAMANTHAPURAM,COIMBATORE,Coimbatore,Tamil Nadu,641045-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ2013PTC019266,NEW HILL VALLEY CHITS INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,500000,3/15/2013,"SHOP NO112 ,GROUND FLOOR   TEX SPARES TOWERS, COX STREET( OLD PALAN,IAPPAN ST),COIMBATORE,Tamil Nadu,641009-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U65992TZ2018PTC029956,AARUPADAI NAVAGRAHA VINAYAGAR CHITS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,1000000,1/25/2018,"S.F.NO-46,   VENUS GARDEN, ANDIPALAYAM,,TIRUPPUR,Coimbatore,Tamil Nadu,641687-India",Unlisted,Strike Off,tamil nadu,Indian,65992,Finance
U65992TZ2022PTC039319,KONGU VALA NADU CHIT FUND PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,100000,6/28/2022,"3/1060B, VAIRAM NAGAR, MANICKAPURAM ROAD   NEAR KALAIVANI FURNITURE, PALLADAM,TIRUPUR,Coimbatore,Tamil Nadu,641664-India",Unlisted,Active,tamil nadu,Indian,65992,Finance
U20210TN2024PTC172621,ARQIVO CROP SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,8/8/2024,"1ST FLOOR, NO 4,CLUB HOUSE ROAD,Chennai,Chennai,Tamil Nadu,600002-India",Unlisted,Active,tamil nadu,Indian,20210,"Manufacturing (Metals and Chemicals, and products thereof)"
U20211TN1996PTC036752,K M P TIMBERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,5000000,2000,10/11/1996,"450/1, ARCOT ROAD,PORUR,   MADRAS 600 116,MADRAS 600 116,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,20211,Manufacturing (Wood Products)
U20237TN2023PTC166362,PLANETBLEND ECO PRODUCTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,10000,12/29/2023,"NO : 5, OTHAIVEEDU,MATHUR EAST,KALAYANAPURAM,Thiruvaiyaru,Thanjavur,Tamil Nadu,613201-India",Unlisted,Active,tamil nadu,Indian,20237,"Manufacturing (Metals and Chemicals, and products thereof)"
U20237TN2025PTC178725,MURUGU AESTHETICS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,3/29/2025,"No 19, Raghava Colony,East Street, 12th Avenue,Chennai City Corporation,Chennai,Tamil Nadu,600083-India",Unlisted,Active,tamil nadu,Indian,20237,"Manufacturing (Metals and Chemicals, and products thereof)"
U20291TN2000PTC044078,HAPPY WOOD PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,310000,2/3/2000,"29/2, TENKASI ROADALAMPATTI POST   TIRUMANGALAM 625 706,TIRUMANGALAM 625 706,Madurai,Tamil Nadu,625706-India",Unlisted,Strike Off,tamil nadu,Indian,20291,Manufacturing (Wood Products)
U20293TN1988PTC015374,RELIABLE BAMBOO BOARDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1700000,1700000,2/16/1988,"29/3-C, KIZHMENI VILLAGECHINNAMBEDU POST   PONNERI TALUK,PONNERI TALUK,Thiruvallur,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,20293,Manufacturing (Wood Products)
U20293TN1998PTC041584,COASTAL LUMBER (INDIA) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,20000,12/15/1998,"NO.45, ELDAMS ROADTEYNAMPET   CHENNAI-600 018.,CHENNAI-600 018.,Chennai,Tamil Nadu,000000-India",Unlisted,Strike Off,tamil nadu,Indian,20293,Manufacturing (Wood Products)
U20299TZ2000PTC009338,VISHWAKARMA DESIGN STUDIO PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,120000,5/16/2000,"2/141A, THEETHIPALAYAM POST   OFF SIRUVANI MAIN ROAD, KALAMPALAYAM,COIMBATORE,Coimbatore,Tamil Nadu,641010-India",Unlisted,Active,tamil nadu,Indian,20299,Manufacturing (Wood Products)
U20299TZ2004PTC011436,SILVER SPLASH TIMBER PRODUCTS INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,100000,11/23/2004,"93 12A  ARUNRAJ BUILDINGSD B ROAD   R  S PURAM,COIMBATORE,Coimbatore,Tamil Nadu,641002-India",Unlisted,Strike Off,tamil nadu,Indian,20299,Manufacturing (Wood Products)
U21000TN2003PTC051940,JYOTI PULP AND PAPER RESOURCES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2000000,1114630,11/12/2003,"NO.72 GNT ROAD   VERKADU VILLAGE,GUMMIDIPUNDI TALUK,Thiruvallur,Tamil Nadu,601201-India",Unlisted,Active,tamil nadu,Indian,21000,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21000TZ2021OPC037513,TIKBOXES COIMBATORE (OPC) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,One Person Company,1500000,100000,11/9/2021,"D NO. 229, VIJAYALAKSHMI NAGAR,,ATHIPALAYAM,Coimbatore,Tamil Nadu,641110-India",Unlisted,Active,tamil nadu,Indian,21000,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21001TN2025PTC176293,FETTLE HEALTH AND HEAL PHYSIO AND WELLNESS STUDIO PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,100000,1/21/2025,"18 1st floor Prakasam St,JanakiNagar Valasaravakam,Tiruvallur,Tiruvallur,Tamil Nadu,600087-India",Unlisted,Active,tamil nadu,Indian,21001,"Manufacturing (Metals and Chemicals, and products thereof)"
U21003TZ2023PTC028711,SREESAM SWASTHA DRINK PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,10000,6/21/2023,"SF No. 40/1 & 41/2A,,Nehru Gardens,,Coimbatore South,Coimbatore,Tamil Nadu,641105-India",Unlisted,Active,tamil nadu,Indian,21003,"Manufacturing (Metals and Chemicals, and products thereof)"
U21010TZ2009PTC015472,JENEFA PAPER MILLS (INDIA) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,500000,9/9/2009,"JENEFA INDUSTRIAL COMPLEX   MARACHANDRAM VILLAGE, BAGALUR ROAD,HOSUR,Tamil Nadu,635109-India",Unlisted,Strike Off,tamil nadu,Indian,21010,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21011TN2001PTC047885,BIO-CUP PAPER PRODUCTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,10/12/2001,"NO.10/6, E.W.S.SANTHAM COLONY,ANNA NAGAR WEST,   ANNA NAGAR WEST,,CHENNAI - 600 101.,Chennai,Tamil Nadu,600101-India",Unlisted,Strike Off,tamil nadu,Indian,21011,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21012TZ1998PLC008415,HANSOL RACHMAN PAPER LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Public,50000000,501060,5/8/1998,"148 D PALANI ROADS V MILLS POST   COIMBATORE DISTRICT,UDAMALPET,Coimbatore,Tamil Nadu,642128-India",Unlisted,Strike Off,tamil nadu,Indian,21012,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21012TZ2006PTC013043,VAITHIESWARA PAPERS AND BOARDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,90000000,78521000,9/4/2006,"SF.NO. 642/3, CHENNIMALA PALAYAM   VEERACHOLAPURAM POST, KANGAYAM TALUK,TIRUPPUR,Erode,Tamil Nadu,638701-India",Unlisted,Active,tamil nadu,Indian,21012,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21015TZ2001PTC009600,PIONEER BOARDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,12000000,10885000,1/1/2001,"OLD NO  1 39 A  NEW NO 30 BNELITHUAI ROAD   MAHADEVAPURAM POST,METTUPALAYAM,Tamil Nadu,641301-India",Unlisted,Active,tamil nadu,Indian,21015,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21022TN2011PTC082722,PAPER PACK AND CARTONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,500000,10/14/2011,"NO.80, FIRST FLOOR   CATHEDRAL ROAD,CHENNAI,Chennai,Tamil Nadu,600086-India",Unlisted,Active,tamil nadu,Indian,21022,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21029TN2004PTC053337,POOJA CARTONS & CONTAINERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,840000,5/26/2004,"305, T.T.K.ROAD,ALWARPET,   CHENNAI-18,CHENNAI-18,Tamil Nadu,600007-India",Unlisted,Active,tamil nadu,Indian,21029,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21091TZ1978PTC000823,SOUTH INDIA CONES PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,0,9/28/1978,"1, K.K. SUNDRAM STREET,.   B.R.PURAM,,COIMBATORE,Coimbatore,Tamil Nadu,641004-India",Unlisted,Under process of striking off,tamil nadu,Indian,21091,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21093TN2006PTC061860,PDCA PAPTEC SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,390000,12/27/2006,"NO.94, 3rd STREET,   KAMBAR NAGAR, MAHALINGAPURAM,CHENNAI,Chennai,Tamil Nadu,600034-India",Unlisted,Strike Off,tamil nadu,Indian,21093,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21098TN2003PTC050634,CHAMPION STATIONERY SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2000000,100000,4/2/2003,"UNIT NO.18, SDF III, PHASE-II   M.E.P.Z - SPECIAL ECONOMIC ZONE, TAMBARA,M CHENNAI-45.,CHENNAI - 600 045.,Chennai,Tamil Nadu,600045-India",Unlisted,Strike Off,tamil nadu,Indian,21098,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U21099TN2001PTC047554,VALLIBEL INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,8/6/2001,"P-203, PALKALAI NAGAR,PALAVAKKAM,   CHENNAI - 41.,CHENNAI - 41.,Chennai,Tamil Nadu,600041-India",Unlisted,Strike Off,tamil nadu,Indian,21099,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22120TN2020PTC137642,SOUTH INDIAN PUBLICISTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,9/3/2020,"No.5, Ground Floor, Ambadi Road, Kotturpuram,Chennai City Corporation,Chennai,Tamil Nadu,600085-India",Unlisted,Active,tamil nadu,Indian,22120,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22121TN1983PTC010191,AKBO PAPER PRODUCTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,200000,200,7/20/1983,"MOUNT POONAMALLEE ROADRAMAPURAM   CHENNAI 600089,CHENNAI 600089,Chennai,Tamil Nadu,600089-India",Unlisted,Active,tamil nadu,Indian,22121,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22121TN1983PTC010506,MADRAS PRINTERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000,2468400,12/8/1983,"2/9,GANDHI ROAD,T.NAGAR,   MADRAS-17,MADRAS-17,Chennai,Tamil Nadu,000000-India",Unlisted,Active,tamil nadu,Indian,22121,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22130TN2010PLC074322,BLACKHOLE MEDIA PUBLICATION LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,1800000,1800000,1/20/2010,"NO. 7/1, 3RD AVENUE,   ASHOK NAGAR,,CHENNAI,Tamil Nadu,600083-India",Unlisted,Active,tamil nadu,Indian,22130,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U22130TN2012PTC088017,NOEL PUBLISHING HOUSE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,10/11/2012,"31/22,   VICTORIA CRESCENT ROAD, EGMORE,CHENNAI,Tamil Nadu,600008-India",Unlisted,Strike Off,tamil nadu,Indian,22130,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U74900TN2009FTC072828,TWI (INDIA) PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,500000,500000,9/8/2009,"Old Door No. 85, New Door No.60, Ellaiamman Colony   Vellala Teynampet,Chennai,Chennai,Tamil Nadu,600086-India",Unlisted,Active,tamil nadu,Indian,74900,Business Services
U65929TN2019PLN131838,CITYCAPITAL NIDHI LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,4000000,3151200,9/27/2019,"No: 251/4, 251/5, JAYAKRISHNA COMPLEX   FIRST FLOOR, M.S ROAD, KRISHNANCOIL,NAGERCOIL,Kanyakumari,Tamil Nadu,629001-India",Unlisted,Active,tamil nadu,Indian,65929,Finance
U74900TN2009PLC073473,CARMAN AUTOMATIONS LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,5000000,4500000,11/10/2009,"NEW NO.5, OLD NO.3   SECOND LINK STREET, C.I.T COLONY, MYLAPO,RE,CHENNAI,Tamil Nadu,600004-India",Unlisted,Strike Off,tamil nadu,Indian,74900,Business Services
U65929TN2020PTC138918,ABSARA SECURITIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,10/23/2020,"No.28/29, PATTU KUDIL, MANIKANDAN STREET,UDHAYA NAGAR, MUGALIVAKKAM,Sriperumbudur,Kanchipuram,Tamil Nadu,600116-India",Unlisted,Active,tamil nadu,Indian,65929,Finance
U74900TN2009PTC071751,ALTA VISION INDIA MARKETING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000,500000,5/27/2009,"4th Floor Block 4A-79/2, Bye Pass Road,,Madurai,Madurai,Tamil Nadu,625016-India",Unlisted,Active,tamil nadu,Indian,74900,Business Services
U74900TN2009PTC072366,J.C.IRON & STEELS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,7/23/2009,"NO.106/38, E.H. ROAD, JEEVA NAGAR   2ND STREET, KORUKKUPET,CHENNAI,Tamil Nadu,600021-India",Unlisted,Active,tamil nadu,Indian,74900,Business Services
U74900TN2009PTC073149,ULTIMA MULTI-SPECIALITIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,10/9/2009,"No. 4, Kambar Street, VOC Nagar   Pammal,Chennai,Chennai,Tamil Nadu,600075-India",Unlisted,Strike Off,tamil nadu,Indian,74900,Business Services
