CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U52399PN2011PTC139064,HOTLAND SILVERLIFE COMMUNICATIONS AND TRADING PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,4/1/2011,"RADHIKA APPARTMENT, WADGOAN BHUDRUK,   SN. 12/1/2, NEAR NIMBAJ NAGAR,PUNE,Pune,Maharashtra,411041-India",Unlisted,Strike Off,maharashtra,Indian,52399,Trading
U52399PN2012PTC142582,SURYA MART PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,3/15/2012,"Gate No. 71, At Post Siswadi   Wagholi, Taluka Haveli,,Pune,Pune,Maharashtra,411206-India",Unlisted,Active,maharashtra,Indian,52399,Trading
U52399PN2012PTC143650,CS E-VENTURES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,6/7/2012,"2-207, Ved Vihar, Ved Marg   S No 77, Paud Road, Kothrud,Pune,Pune,Maharashtra,411038-India",Unlisted,Strike Off,maharashtra,Indian,52399,Trading
U52399PN2013PTC149389,SUVIRA AGRO FOODS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,11/8/2013,"SHOP NO. 21, S. NO. 44/4,   YASHWANT VIHAR, DHYARI,PUNE,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,52399,Trading
U51100MH2007PTC199074,SYNTENSIA COMMERCE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,50000000,30905690,7/30/2007,"506, LAXMI MALL,   LAXMI INDUSTRIAL ESTATE, NEW LINK ROAD,,ANDHERI(W),MUMBAI,Maharashtra,400053-India",Unlisted,Converted to LLP,maharashtra,Indian,51100,Trading
U51100MH2011PTC214323,DINERO WEALTH PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000,3500000,3/3/2011,"Unit no. 123, Plot no. C-56/1   Turbhe -I,Navi Mumbai,Thane,Maharashtra,400710-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2012PTC229399,GALLICTRANS CARGO LOGISTICS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,1000000,4/10/2012,"401,Sunflower Tower   Opp Old Police Line, Kharkar Ali,Thane West,Thane,Maharashtra,400602-India",Unlisted,Under CIRP,maharashtra,Indian,51100,Trading
U51100MH2016PTC283155,NAVINAM TRADERS INDIA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/1/2016,"Gala No-1, Plot No-1231, KWC, Steel Market,   Road Number 14, Nr. Sai Mandir, Kalambol,i,,Navi Mumbai,Raigarh,Maharashtra,410218-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2016PTC283654,LEND ASSIST PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/14/2016,"SHOP NO 48 1ST FLOOR   KING KREST BHAVANI SHANKAR ROAD DADAR WE,ST,MUMBAI,Mumbai City,Maharashtra,400028-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2016PTC288955,MINI MARITIME & INFRASTRUCTURE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,12/26/2016,"B-01, SHRI KUNJ VIHAR SOCIETY, JAI BHAVANI MATA RD   AMBOLI, ANDHERI WEST,MUMBAI,Mumbai City,Maharashtra,400058-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2018NPL316630,VADAVALI GARMENTS PROCESSING FORUM,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,150000,10/31/2018,"SINGH IND. EST. RD. NO. 5,   NR RAJU COMPOUND, BHD SAMATA NGR,KANDIVALI EAST,Mumbai City,Maharashtra,400101-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51100MH2018PTC317108,SANYAM IMPEX PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000,10000000,11/15/2018,"124/125 WING A,1 FLOOR SARITA IND.EST.   NR.TOLL NAKA W.E HIGHWAY DAHISAR EAST,MUMBAI,Mumbai City,Maharashtra,400068-India",Unlisted,Active,maharashtra,Indian,51100,Trading
U51101MH1993PTC072553,GOPAL KRISHNA FARMS AND FINANCIAL SERVICES PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,6/23/1993,"122 ARENJA ARCADESECTOR 17   VASHI,NAVI MUMBAI,Maharashtra,400705-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2006PTC158570,SUMUKH COMMERCIAL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000,4912500,1/3/2006,"SHOP NO 27 KAMLA BMC MARKET   PADMA NAGAR ROAD CHIKUWADI,BORIVALI WEST,Mumbai City,Maharashtra,400092-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2007PTC171511,HELPLINE IMPEX PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,6/11/2007,"A-203, EVEREST CHAMBERS,   ANDHERI - KURLA ROAD, ANDHERI (EAST),,MUMBAI,Maharashtra,400059-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2007PTC175052,SANNIDHI INFOTECH ENTERPRISES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,990000,10/16/2007,"7, Ratna Jyot Industrial Estate   Irla Gaouthan Lane, Vile Parle (West),Mumbai,Mumbai City,Maharashtra,400056-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2010PTC202501,DHARMIK MERCANTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,4/28/2010,"Shop No. 1, GREEN GAGAN BUILDING,   'A' WING RSC-2, AKURLI ROAD,,MUMBAI,Mumbai City,Maharashtra,400101-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2010PTC210870,ABHYUDITA TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,12/9/2010,"Plot 106, 2nd floor, Vikas  Enter,, S V Road,,Mumbai,Mumbai,Maharashtra,400054-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2011PTC212413,DUSHKRITI MULTITRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,1/17/2011,"UNIT NO:-4089, 4TH FLOOR,BHANDUP INDUSTRIAL ESTATE   LBS ROAD, BHANDUP (WEST) MUMBAI-400078,MUMBAI,Mumbai City,Maharashtra,400078-India",Unlisted,Amalgamated,maharashtra,Indian,51101,Trading
U51101MH2011PTC220559,ANTSY TRADING COMPANY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2500000,2300000,8/5/2011,"UNIT NO 1806-A 18TH PANCHRATNA CHS LTD   21 MAMA PARMANAND MARG OPERA HOUSE,MUMBAI,Mumbai City,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2011PTC222252,GHARKUL MULTITRADE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,9/21/2011,"ROYAL REGENCY,SHUBHMANGALAM PLAZA, 5  STAR  MIDC   BUTIBORI,nagpur,Nagpur,Maharashtra,441106-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2011PTC223717,UTTAL MERCANTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,11/9/2011,"2,Floor-Grd, Plot-86, Kazi Mohalla Masjid, New   Kazi Street, Pydhonie, Mandvi,Mumbai,Mumbai City,Maharashtra,400003-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2012PTC227216,HOMESTO IMPEX PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,500000,2/20/2012,"A/1606,RNA ROYAL PARK, SUB PLOT A   M G ROAD, KANDIVALI-WEST,MUMBAI,Maharashtra,400067-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2012PTC229496,HERAMMBA AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000,100000,4/11/2012,"SUB PLOT NO.1, FINAL PLOT NO.291, KAILAS NAGAR,   OPP. WANI MANGAL KARYALAY, BHADGAON ROAD,,,CHALISGAON,Maharashtra,424101-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2012PTC233153,DELASTREAM SOLUTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/9/2012,"HOUSE NO. 554 PLOT NO. 31, UTKARSH NAGAR,   NEAR K.T. NAGAR, KATOL ROAD,,NAGPUR,Maharashtra,440013-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2012PTC234204,ANISH CONSTRUCTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,8/6/2012,"A/112, SOLARIS 1, SAKI VIHAR ROAD   OPP. L & T GATE NO. 6, POWAI,MUMBAI,Mumbai City,Maharashtra,400072-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2012PTC238315,ZYNOVA LIFESCIENCE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,11/27/2012,"SHOP NO 6,PLOT NO 30,SAIDHAM CHS LTD,   SECTOR NO 20B,AIROLI.,NAVI MUMBAI,Maharashtra,400708-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2013PTC240000,J N K EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,1/28/2013,"ABDUL KHALIQUE ABDUL QUADAR   BUDDHUKHA MUNARA GANDHI BAUG,NAGPUR,Nagpur,Maharashtra,440002-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2013PTC241041,CJ COMMODITIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/16/2013,"Unit No.3, Nahar Seth Ind Estate, Chakala   Andheri (East),Mumbai,Mumbai City,Maharashtra,400099-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2013PTC241360,RUSHABH LIFESTYLE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,100000,3/26/2013,"102,  MAHIM UNITED INDUSTRIAL ESTATE,   MOGUL LANE, MAHIM WEST,,MUMBAI,Maharashtra,400016-India",Unlisted,Under CIRP,maharashtra,Indian,51101,Trading
U51101MH2013PTC242765,VENUS SALES CORPORATION PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000,10000000,5/1/2013,"404, KHAJURWALA CHAMBERS,   313/315, NARSI NATHA STREET,,MUMBAI,Mumbai City,Maharashtra,400009-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2014PTC252222,POLTOS GRAIN PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,1/18/2014,"Flat No.103,1st Flr,Riddhi Palace,F.P.680.   C.OF.T.P.S.3,S.V.Road,Kora Kendra, Boriv,ali (West),MUMBAI,Mumbai City,Maharashtra,400092-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2014PTC252689,MAHOTSAV ESTATES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,1/31/2014,"Office No.34, Pratik Arcade, Ground Floor   Tata Road No.2, NR Roxi Cinema Opera Hou,se, Girgao,MUMBAI,Mumbai City,Maharashtra,400004-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2014PTC253773,RUEMAX LIFE SCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/3/2014,"5/6 , FLOOR NO-1,79, WAHEEDNA BUILDING,   KAMBEKAR STREET, MINARA MASJID, PHYDHONI,E, MANDVI,,MUMBAI,Mumbai City,Maharashtra,400003-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2014PTC254201,ISCO TRADING INDIA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/12/2014,"4th Floor, A Wing, Dynasty Business Park,   Andheri Kurla Road, Andheri (East),Mumbai,Mumbai City,Maharashtra,400059-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2014PTC256236,SWITZERLAND GOLD TRADE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/21/2014,"SHOP NO.4, BLDG. NO. 25, DAKSHATA CHS LTD   TILAKNAGAR, CHEMBUR,MUMBAI,Mumbai City,Maharashtra,400089-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2014PTC257959,ESQARE MULTISERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,900000,900000,9/10/2014,"491, DAMODAR SANKUL, KATKADE NAGAR,   ASHOK NAGAR, SATPUR,NASHIK,Nashik,Maharashtra,422007-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2014PTC258609,HILSUN FOODS AND DRUGS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,10/9/2014,"C-103, Rameshwar, Neelkanth Heights   Pokhran Road No.2,Thane,Thane,Maharashtra,400606-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2014PTC260532,HP GOLD TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,12/31/2014,"SHOP NO.97, 2ND FLOOR,PLOT-C, S.NO.990   THE PLATIUM PATTHE BAPURAO MARG, OLD MAN,EK BLDG,FALKLAND ROAD GIRGAON,Mumbai City,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2015PTC262112,AARON INDIA SALES & EXPORTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,2/20/2015,"SHANTI TOWER CO-OP H. SG SOCY   POONA LINK ROAD,KALYAN,Thane,Maharashtra,421306-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51101MH2015PTC267237,SND ENGINEERING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1100000,100000,8/7/2015,"FLAT NO. 503, 05TH FLOOR   SHRI SADGURU SOCIETY, MANISHA NAGAR, KAL,WA,THANE,Thane,Maharashtra,400605-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101MH2016PLC271987,BAMRA TRADING INTERNATIONAL LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,500000,500000,1/12/2016,"404,AMBAR APTS, GANDHI GRAM ROAD,   JUHU.,MUMBAI,Maharashtra,400054-India",Unlisted,Active,maharashtra,Indian,51101,Trading
U51101PN2007PTC130165,SHATRUNJAY EXPORTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000,100000,5/19/2007,"CS NO. 2049, 9TH LANE, SUBHASH ROAD,JAYSINGPUR,Maharashtra,416101-India",Unlisted,Strike Off,maharashtra,Indian,51101,Trading
U51102MH2009PTC194816,JAGANNATH TRADECOM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,100000,8/10/2009,"19-20, New Cotton Market,   Near S T Bus Stand,Nagpur,Nagpur,Maharashtra,440018-India",Unlisted,Active,maharashtra,Indian,51102,Trading
U51102MH2016PTC273753,CROOGSTER SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/2/2016,"1104, Charming Hill, Neptune Living Point   LBS Marg, Bhandup (West),Mumbai,Mumbai City,Maharashtra,400078-India",Unlisted,Strike Off,maharashtra,Indian,51102,Trading
U51103PN2011PTC141239,BADRIDAS LAKHICHAND ENGINEERING COMPANY PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,11/2/2011,"603,6TH FLOOR, LANDMARK CENTRE,   OPP.CITY PRIDE THEATRE,PUNE SATARA ROAD,,PUNE,Maharashtra,411009-India",Unlisted,Active,maharashtra,Indian,51103,Trading
U51109MH1945PTC012074,INDIA SUGAR AGENCIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2000000,750000,7/11/1945,"B10 /604, Silver Park   Mira Bhayander Road, Opp. Sai Baba Mandi,r,Thane,Thane,Maharashtra,401107-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH1961PTC012232,CHHAGANLAL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,0,12/10/1961,"9, OLD STOCK EXCHANGE, ANNEXEBLDG., DALAL ST.   FORT, MUMBAI-400001,NA,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH1978PTC020287,COLINK AGENCIES (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,0,4/15/1978,"59, JOLLY MAKER CHAMBERS NO 2,225 NARIMAN POINT,   MUMBAI- 400 021.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH1994PTC297051,SHREERAM SHIRTING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,4400000,4375000,3/15/1994,"FLAT 104 FLOOR 1 WING -A, RAUNAK PARADISE THANE(W)   KOKANIPADA, POKHRAN ROAD NO 2, RAUNAK PA,RK,THANE,Thane,Maharashtra,400610-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH1996PTC273278,WIPRO VANIJYA PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,9500000,9500000,1/3/1996,"204/205, Konark Shram   156, Tardeo Road,MUMBAI,Mumbai City,Maharashtra,400034-India",Unlisted,Amalgamated,maharashtra,Indian,51109,Trading
U51109MH2008PTC185048,SOFTKIT EDUCOM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,0,7/24/2008,"B-602, POONAM DARSHAN, SHIV VALLABH ROAD,   ASHOKVAN, DAHISAR EAST,,MUMBAI,Mumbai City,Maharashtra,400068-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2008PTC186350,VISHWA EXIM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,200000,100000,8/29/2008,"201, CHURCHGATE CHAMBERS,   5, NEW MARINE LINES,,MUMBAI,Maharashtra,400020-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2008PTC186356,NEIVADYA EXIM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,200000,100000,9/1/2008,"201, CHURCHGATE CHAMBERS,   5, NEW MARINE LINES,,MUMBAI,Maharashtra,400020-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2008PTC187121,THINK AHEAD TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,0,9/26/2008,"RAHIMTOOLA HOUSE 5TH FLOOR   7 HOMJI STREET,FORT MUMBAI,Mumbai City,Maharashtra,400001-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2008PTC188605,AAR TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,0,12/3/2008,"SHOP NO 3, B WING, RAM NIWAS, (RAM BALAKDAS NAGAR)   MALAD EAST,MUMBAI,Mumbai City,Maharashtra,400097-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2008PTC189024,NATUSANA EXIM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000,4383030,12/18/2008,"601/603, Dheeraj Savera Tower, Khatau Mills Comp   Off Western Express Highway, Borivali (E,ast),Mumbai,Mumbai City,Maharashtra,400066-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2009PLC190816,PRESTIGE MULTI TRADE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,5000000,3914060,3/9/2009,"G-12 A WING DURGA COMPLEX   CABIN ROAD EAST BHAYANDAR,MUMBAI,Thane,Maharashtra,401105-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2009PTC191004,HIGHLINE MULTITRADE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/17/2009,"B/15, Mahavir Park, 97,   Garodia Nagar, Ghatkopar (East),,Mumbai,Maharashtra,400077-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2009PTC191705,VAG POLYTECH PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,4/16/2009,"PLOT J 84, ADDITIONAL MIDC, VILLAGE KUDAVALI   MURBAD INDUSTRIAL AREA,MURBAD,Thane,Maharashtra,421401-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2009PTC192675,BELIEF TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,5/25/2009,"108, G Wing, Akruti Com. Comp., Next to Akruti   Centre Point, Central Road, Andheri (Eas,t),,Mumbai,Maharashtra,400093-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2009PTC192774,MANMOHAN MULTI-TRADE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000,100000,5/28/2009,"OFFICE NO 626, PANCHARTANA   M P ROAD, OPERA HOUSE,MUMBAI,Mumbai City,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2009PTC192883,SOLASTICS TRADEWINGS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,6/1/2009,"MASTER MIND-IV, ROOM NO. 406, 4th FLOOR,   ROYAL PALMS, AAREY MILK COLONY, GOREGAON, (EAST),MUMBAI,Maharashtra,400065-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2009PTC193200,ATLANTIC VENTURES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000,100000,6/10/2009,"502,Plot No. 91/94   Prabhat Colony,Santacruz (East),,Mumbai,Mumbai City,Maharashtra,400055-India",Unlisted,Amalgamated,maharashtra,Indian,51109,Trading
U51109MH2009PTC194293,TAMARIND MERCANTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/22/2009,"111, G Wing, Akruti Com. Comp., Next   to Akruti Centre Point, Central Road,And,heri (East,Mumba,Maharashtra,400093-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2009PTC195981,SIDEWOK TRADEPLACE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2600000,2500000,9/23/2009,"D2/127, KAMRMA KSCHETRA CHS, FLANK ROAD,   KING CIR, SSS NAGAR,MUMBAI,Maharashtra,400037-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2010PTC201583,KIMAYA TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,4/1/2010,"Shop No. 10, Narmada Enclave, Gr. Floor, Opp.   Megha Party Hall, Near Dwarka Hotel,Bori,vali West,,Mumbai,Mumbai City,Maharashtra,400092-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2010PTC204269,JYOTI GREEN TRADE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2000000,100000,6/16/2010,"315, 3rd Floor, Powai Plaza   Opp Pizza Hut, Hiranandani Gardens, Powa,i,Mumbai,Maharashtra,400076-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2010PTC205458,AVLOKAN MERCANTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,7/14/2010,"S2, 605, SUNDER NAGAR,   S.V.ROAD. MALAD WEST,MUMBAI,Mumbai City,Maharashtra,400064-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2010PTC207715,DART IMPEX PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,100000,9/16/2010,"418 MASTERMIND 1-ROYAL PALMS ESTATE   AAREY MILK COLONY GOREGOAN EAST,MUMBAI,Mumbai City,Maharashtra,400065-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2010PTC210298,VINAYAK TYRES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,11/24/2010,"Flat No-1703, Building No-05, Fair Field B   Lodha Luxuria, Majiwada, Thane West,Thane,Thane,Maharashtra,400601-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2011PTC213853,PINK JAR MULTI TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,2/21/2011,"302  GURUKRIPA C GANDHI CHOWK   PLOOLPADA ROAD, VIRAR (EAST) 401303,THANE,Thane,Maharashtra,401303-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109MH2011PTC215099,PROTEC TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,3/22/2011,"001-BWING, GRISHMA, PRAKRUTI PARK, BEHIND BRAHMAND   PHASE-3, AZAD NAGAR, GHODBUNDER ROAD,THANE WEST,Maharashtra,400607-India",Unlisted,Active,maharashtra,Indian,51109,Trading
U51109MH2013PTC249115,MAKAR TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000,100000,10/11/2013,"FLOOR-1, PLOT-8, LAXMI NIWAS,   KESHAVJI NAIK ROAD, CHINCHBUNDER,MUMBAI,Mumbai City,Maharashtra,400009-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U51109PN2014PTC151399,GUNVED GLOBAL TRADE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000,100000,6/9/2014,"FLAT NO B2/504, PRIDE REGENCY   S NO 211/2, VIMAN NAGAR,,PUNE,Pune,Maharashtra,411014-India",Unlisted,Strike Off,maharashtra,Indian,51109,Trading
U74310MH1985PTC035847,CANCO ADVERTISING PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000,5000000,4/4/1985,"518,TULSIANI CHAMBERS   NARIMAN POINT,MUMBAI,Maharashtra,400021-India",Unlisted,Active,maharashtra,Indian,74310,Business Services
U74899MH1988PTC421833,SAMPARK AGENTS AND BUILDERS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000,257000,6/24/1988,"532, Dheeraj Heritage, S. V. Road,,Santacruz West, Mumbai - 400054 (Milan Mall),Mumbai,Mumbai,Maharashtra,400054-India",Unlisted,Active,maharashtra,Indian,74899,Business Services
U74899MH1989PLC357940,ALPS HOSPITAL LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,400000000,35650240,5/26/1989,"401,4th Floor   Man Excellenza, S.V. Road,Vile Parle (We,st),Mumbai,Mumbai City,Maharashtra,400056-India",Unlisted,Amalgamated,maharashtra,Indian,74899,Business Services
U74899MH1994PTC182093,HUNTER DOUGLAS INDIA PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,250000000,117381910,10/5/1994,"661-662, 6th Floor, Building No. 6,   Solitaire Corporate Park, Chakala, Andhe,ri (E),Mumbai,Mumbai City,Maharashtra,400093-India",Unlisted,Active,maharashtra,Indian,74899,Business Services
