CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U72200KA2011PTC056528,RADIANT METRO TECHNOSYSTEMS (INDIA) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,500000,1/6/2011,"# 7, 3RD FLOOR, SAPTHAGIRI NILAYA, 17TH CROSS,   21ST MAIN, AYODHYA NAGAR, J.P NAGAR 5TH,PHASE,BANGALORE,Bangalore,Karnataka,560078-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2011PTC056594,CREATIVENODES TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,500000,1/11/2011,"NO.468-1, 1ST FLOOR, 14TH CROSS   3RD MAIN, SHASHTRINAGAR,K R ROAD,BANGALORE,Bangalore,Karnataka,560028-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U59123KA2023PTC174332,BUZZ MOTION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,5/31/2023,"899, 1st MAIN  ROAD, 1st,CROSS, NIRSARAGA LAYOUT,Bangalore North,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,59123,Business Services
U72200KA2011PTC059578,OSIGLOBAL IT DISTRIBUTION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,7/13/2011,"NO 235, 13th Cross Road, Indiranagar II Stag   Hoysala Nagar, Indiranaga,Bengaluru,Bangalore Rural,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U72200KA2011PTC060083,AJR2 TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,5100000,3000000,8/22/2011,"No 23, B H C S Layout, 1st Main   B T M 2nd Stage, B G Road,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U72200KA2011PTC060341,P5 SOFTWARE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,9/9/2011,"SECOND FLOOR   PRESTIGE OMEGA, NO 104, EPIP ZONE, WHITE,FIELD,BANGALORE,Bangalore,Karnataka,560066-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U60230KA2020PTC140078,SHARAVI LOGISTICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,10/21/2020,"4th Floor A, Anagha Towers No.141,   Amruth Nagar Main Road, Sector A, Sahaka,rnagar,Bangalore,Bangalore,Karnataka,560092-India",Unlisted,Active,karnataka,Indian,60230,"Transport, storage and Communications"
U72200KA2011PTC060999,CADENCE DESIGN SYSTEMS (SALES) INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3000000,3000000,11/1/2011,"Ground floor, Bay Area- Adjacent to Building 6A   Outer Ring Road, Devarabeesanahalli Vill,age,Bangalore,Bangalore,Karnataka,560103-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U60231KA2012PTC065157,CHANSON COZY CABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,8/2/2012,"277, FIRST FLOOR, 4TH MAIN, HAL III STAGE   NEW THIPPASANDRA, NEW THIPPASANDRA POST,BANGALORE,Karnataka,560075-India",Unlisted,Active,karnataka,Indian,60231,"Transport, storage and Communications"
U72200KA2011PTC061486,SCHMIRE BUSINESS SOFTWARE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,100000,12/3/2011,"# 304, UNNATHI CITADEL,   24TH MAIN, J.P.NAGAR 5TH PHASE,,BANGALORE,Bangalore,Karnataka,560078-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2011PTC061648,EMPRESA FUERTE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,12/14/2011,"# 2454, S-2, PRATHAM TULIP   HIGH TENSION DOUBLE ROAD, VIJAYANAGAR 2N,D STAGE,MYSORE,Mysore,Karnataka,570017-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012FTC062163,TRAVELOCITY GLOBAL TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,5000000,1000000,1/20/2012,"Vijeta,No.14,2ndFloor,80FtRoad4thBlockKoramangala,Bangalore,Bangalore,Karnataka,560034-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PLC063060,CAPILLARY TECHNOLOGIES INDIA LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,251000000,146658276,3/15/2012,"#360 bearing PID No 101, 360,15th Cross Rd, Sector 4, HSR Layout,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U72200KA2012PTC061974,FIPORT SOFTWARE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,6000000,5886390,1/4/2012,"OBEYA ELAN #744, GROUND FLOOR,   80 FEET ROAD, 04TH BLOCK, KORAMANGALA,,BANGALORE,Bangalore,Karnataka,560034-India",Unlisted,Strike Off-AwaitingPublication,karnataka,Indian,72200,Business Services
U72200KA2012PTC062275,INNSTRA CONSULTANCY SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,1/27/2012,"No.256/8, 4th Main,   Mahalakshmi Layout,,Bangalore,Bangalore,Karnataka,560086-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC062374,NEXXUS INFOCOM SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,2/3/2012,"FATENO.007, OAK BLOCK, SJR PARK VISTA,   HARLUR ROAD OF SARJAPUR ROAD,,BAGALORE,Bangalore,Karnataka,560042-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC062982,MEGANA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,3/13/2012,"Cellar,TechTower,No.6/1,1stCross,4thMain,SampangiramaNagar,,Bangalore,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U72200KA2012PTC063061,ULTRATECH NETWORKS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,3/15/2012,"#242B, RANKA COLONY BILEKAHALLI   BG ROAD (ANUSREE DS),BANGALORE,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U61900KA2019PTC126900,DOSNET TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,8/7/2019,"SUVARNA TOWERS  KARIYANNANGADY   BELVAI POST & VILLAGE MOODBIDRI MANGALOR,E TALUK,DAKSHINA KANNADA,Dakshina Kannada,Karnataka,574213-India",Unlisted,Active,karnataka,Indian,61900,Business Services
U61900KA2025PTC201784,CRITWAVE TELECOM PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,4/23/2025,"150/1, workenstein, Infantry RRoad,Bangalore North,Bangalore,Karnataka,560001-India",Unlisted,Active,karnataka,Indian,61900,Business Services
U62010KA2024PTC190487,QUANTMOMO PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,7/2/2024,"No.174/27, Gauthama Kutee,4th Main Road,Bangalore North,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,62010,Business Services
U62010KA2024PTC195011,NEXTFUSE AI PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,11/19/2024,"UNIT 101, OXFORD TOWERS,139, HAL OLD AIRPORTS RD,Bangalore North,Bangalore,Karnataka,560008-India",Unlisted,Active,karnataka,Indian,62010,Business Services
U72200KA2012PTC065069,PERITAS IT SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,7/30/2012,"NO.12 (IHS) 4TH CROSS, LIC COLONY   3RD BLOCK, JAYANAGAR EAST,,BENGALURU,Bangalore,Karnataka,560011-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62010KA2025PTC198892,CURIECONNECT INNOVATIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,2/28/2025,"Wework Latitude, 10th Flr, No. 69/458/69, Bellary Rd,H.a. Farm, Bangalore, Bangalore North, Karnataka, India,Bangalore North,Bangalore,Karnataka,560024-India",Unlisted,Active,karnataka,Indian,62010,Business Services
U62010KA2025PTC199875,MUNCHYTECH ENTERPRISES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,15000,10200,3/19/2025,"#62/1, NEW NO 7,IST CROSS,2ND MAIN, GANGANAGAR,Bangalore North,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,62010,Business Services
U62010KA2025PTC200581,ELYON IOT PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,4/1/2025,"K.NO.405/259/404/258,,NO.258 & 259, 2ND FLOOR,,Bangalore South,Bangalore,Karnataka,560099-India",Unlisted,Active,karnataka,Indian,62010,Business Services
U72200KA2012PTC065310,ZAPTECH COMPUTER PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,8/11/2012,"DOOR NUMBER 14-6-690/15,  1st Floor   PREMIUM ENCLAVE,LIGHT HOUSE HILL ROAD,MANGALORE,Dakshina Kannada,Karnataka,575001-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC065338,COBIGENT TECHNOLOGIES AND SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,8/14/2012,"298,CELEBRITY PARADISE   DODDATHOGUR,ELECTRONIC CITY,BANGALORE,Bangalore,Karnataka,560100-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62011KA2023PTC178351,VYVASYANABHI VENTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,9/8/2023,"KOMARLA PLAZA, 141, 2ND FLOOR,3RD MAIN, MARGOSA ROAD, MALLESHWARAM,Bangalore North,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U62011KA2024PTC183370,KREWSUP TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,1/11/2024,"G2-401, #184/3, 184/4, Kodigehalli,Telecomlayout,Bangalore North,Bangalore,Karnataka,560097-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U72200KA2012PTC066305,ROYONNANT TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,10/16/2012,"NO.10, 14th NO CROSS MAIN ROAD   S S PURAM,TUMKUR,Tumkur,Karnataka,572102-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC066410,WHITE FLAMINGOES BUSINESS SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,10/22/2012,"#7, 1st floor, PVR road, Ranasingpet   Jolly Mohalla ( Opp to Hanuman Gunny Dep,ot),BANGALORE,Bangalore,Karnataka,560053-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62011KA2024PTC186427,ATRINOMY TECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,3/19/2024,"C/O RAJKUMAR N NO F 05,ITTINA RAJE APPTVIJINAPUR,Bangalore North,Bangalore,Karnataka,560036-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U72200KA2012PTC066665,SENSEFORTH TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,980000,11/13/2012,"No. 250, S-1, Anugraha, 2nd C Main   2nd A Cross, Girinagar,Bangalore,Bangalore,Karnataka,560085-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC066768,A N D TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,11/16/2012,"No 3 1st Floor 3rd Cross 3rd Main   Dsouza Nagar Hosakerehalli,Bangalore,Bangalore,Karnataka,560085-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC066963,INTELLAHUB TECHNOLOGIES INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,11/30/2012,"51/46, 6TH CROSS, BHAVANI MANSION,   WILSON GARDEN,BANGALORE,Bangalore,Karnataka,560027-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2012PTC067107,GAMARSYS ONLINE SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,12/10/2012,"Flat No.203, Navajyoti Enclave,   Coconut Groove Layout, Horamavu,Bangalore,Karnataka,560043-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62011KA2024PTC193060,PFS ENGINEERING SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,9/18/2024,"No 45, 2nd Floor,7th Main,7th Block, 4th Phase,Bangalore South,Bangalore,Karnataka,560085-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U72200KA2012PTC087124,SWABZ INFO SYSTEMS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,12/31/2012,"First Floor, Mallappa Towers, 104/1   East Park Road, 8th Cross, Malleshwaram,Bengaluru,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62011KA2025PTC199935,QUAI SECURITY LABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,3/20/2025,"VILLA 18, 42 MARKONE,NARAYANAGHATTA VILLAGE,Bangalore South,Bangalore,Karnataka,560099-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U62011KA2025PTC200856,SCRYPTZ LABS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,4/7/2025,"101 Surya Chndra Aprmnt,Marathahalli, Sarjapur,Bangalore South,Bangalore,Karnataka,560103-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U62011KA2025PTC202270,FRAYTX SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,5/1/2025,"B-702, Siroya Sunshine,, No.21,1st Mn Rd, KHB Rd,,Bangalore North,Bangalore,Karnataka,560032-India",Unlisted,Active,karnataka,Indian,62011,Business Services
U62012KA2024PTC187648,POROVNAT TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,600000,10000,4/22/2024,"No L- 148, 6th Sector,5th Main Near 13th Cross,,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,62012,Business Services
U62013KA2023FTC174387,SOLQUEE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,100000,5/31/2023,"No.652, Ground Floor, Khatha No.4312/652,,22nd cross, 23rd Main, HSR Layout, Sector-2,,Bangalore South,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2013FTC072264,URBANPIPER SOFTWARE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,100000,100000,12/3/2013,"H-304, Brigade Metropolis Apartment,   ITPL Road, Mahadevpura Post,,Bangalore,Bangalore,Karnataka,560048-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62013KA2023OPC177968,DATACREDS (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,10000,10000,8/29/2023,"34, Pride Vatika Layout,,Village, Bannerghatta Pos,Bangalore South,Bangalore Rural,Karnataka,560083-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U62013KA2023OPC178713,MADDURI TECHNOLOGIES (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,100000,10000,9/15/2023,"FLAT-030 , BLOCK-D,PARIWAR PASSION APTS, KAM,Bangalore South,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2013PTC068018,I.D.E.A CENTRE SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,2/27/2013,"2/1, CURLEY STREET RICHMOND   TOWN,BENGALURU,Bangalore,Karnataka,560025-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62013KA2023PTC171827,HIREWALKS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,500000,4/3/2023,"Prestige Atlanta,80 Feet Main Road, Koramangala 1A,Bangalore South,Bangalore,Karnataka,560034-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U62013KA2023PTC172486,INSTARAK PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,20000000,18000100,4/18/2023,"Invenger Towers,Kottara,Mangalore,Dakshina Kannada,Karnataka,575006-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2013PTC068372,DHHARAY TECHNOLOGY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,100000,4/1/2013,"IV-10/2/R, SHRIHARI COMPLEX,   MAIN ROAD SULLIA,SULLIA,Dakshina Kannada,Karnataka,574239-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62013KA2023PTC174141,DABBLEDOP PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,50000,5/26/2023,"No. 59, 6th Cross, 2nd main Koramangala 1st Block,Bangalore South,Bangalore,Karnataka,560034-India",Unlisted,Strike Off,karnataka,Indian,62013,Business Services
U72200KA2013PTC069016,BEYOND WEB PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,5/9/2013,"#1, 2ND FLOOR, ASHIRWAD BUILDING, GYNANA BHARATHI   NAGARBHAVI CIRCLE,,BANGALORE,Bangalore,Karnataka,560072-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62013KA2023PTC174919,IMPACTO DIGIFIN TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,6/13/2023,"No.113/1B ITPL Main Road,Bangalore Hal Muss,Bangalore North,Bangalore,Karnataka,560037-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2013PTC069329,IT4BVE CONSULTING SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,5/28/2013,"2091, SOBHA CLASSIC, HARALUR MAIN ROAD   OFF. SARJAPUR ROAD,BANGALORE,Bangalore,Karnataka,560102-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2013PTC069685,IRD SOFTWARE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,100000,6/13/2013,"F 503, RAHEJA RESIDENCY, 7TH CROSS, 3RD BLOCK   KORAMANGALA,BANGALORE,Karnataka,560034-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62013KA2023PTC177703,NIBBANA CONSULTING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,8/23/2023,"NO. 88, BOREWELL ROAD,OPP,WHITEFIELD POST OFFICE,Bangalore South,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2013PTC069965,CONVERBIZ TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,155000,7/3/2013,"A5, NO. 1402, ELITE PROMENADE,   18TH MAIN, J P NAGAR, 7TH PHASE,,BANGALORE,Karnataka,560078-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U72200KA2013PTC070203,SPAWNINGRID SOLUTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,7/19/2013,"B002, Srinidhi Royal, 44/1,   Srinivasareddy Layout Main Road,,Bangalore,Bangalore,Karnataka,560037-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2013PTC070799,XAMPLE TECHNOLOGY SERVICES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,9/2/2013,"No. 403, Meghamala GM Palya,   Opp: BEML Hospital,,Bangalore,Bangalore,Karnataka,560075-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2013PTC070883,ASHARO TECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,9/5/2013,"542 and 543, FLAT T -F2, HBR PALACE, 1 CROSS   1 STAGE, 4 BLOCK, HBR LAYOUT,BANGALORE,Bangalore,Karnataka,560043-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U72200KA2014PTC073126,EINFOLGE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,1/20/2014,"NO 69A, K NO 227, 1ST MAIN,   2ND CROSS NRI  LAYOUT KALKERE,,BANGALORE,Bangalore,Karnataka,560043-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62013KA2025FTC196664,FLITE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,1500000,100000,1/8/2025,"100, ADARSH PALM MEADOWS, HAL VARTHUR MAIN ROAD,WHITEFIELD,Bangalore South,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2014PTC073326,BIGBANG OFFER.COM ( INDIA) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,100000,1/30/2014,"No. 5/35, 16th Main, Magadi Cord Road, MC Layout   Vijaynagar,Bangalore,Bangalore,Karnataka,560040-India",Unlisted,Strike Off,karnataka,Indian,72200,Business Services
U62013KA2025PTC196830,NETSPHERE INFOTECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,1/14/2025,"No 295/1. Ground Floor,8th Cross, 6th Block,Bangalore North,Bangalore,Karnataka,560072-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U62013KA2025PTC197354,ALPAAGO INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,1/27/2025,"155,2nd Main Road,,7th Cross,,Bangalore South,Bangalore Rural,Karnataka,560060-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U72200KA2014PTC073814,ETA SOFTEK PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,2/26/2014,"No. 7 2nd Main Road MES Road,   Jalahalli,Bangalore,Bangalore,Karnataka,560013-India",Unlisted,Active,karnataka,Indian,72200,Business Services
U62013KA2025PTC197800,REACHBLIZ INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,2/7/2025,"No. 368, 10th Main, 1st C Cross, Sampige Layout,Vijayanagar, Basaveshwaranagar,Bangalore North,Bangalore,Karnataka,560079-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U62013KA2025PTC200970,DIGICOM BUDDHA TECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,4/8/2025,"#116, BTM 2nd Stage, 1st,Phase, Rashtravi Kuvempu,Bangalore South,Bangalore,Karnataka,560076-India",Unlisted,Active,karnataka,Indian,62013,Business Services
U45209KA2001PTC029806,APT BUILDERS AND ENGINEERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,11/23/2001,"NO.62 IIND FLOOR, S.M.ROAD,T. DASARAHALLI   BANGALORE.,BANGALORE.,Karnataka,560057-India",Unlisted,Under process of striking off,karnataka,Indian,45209,Construction
U45209KA2012PTC066338,NAVDEEP UNIQUE INFRASTRUCTURE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,2300000,10/18/2012,"Sharada Sadana, Lewell,   Bolar Main Road,,Mangalore,Uttara Kannada,Karnataka,575001-India",Unlisted,Strike Off,karnataka,Indian,45209,Construction
U45209KA2016PTC092743,INNOVIUS CONSTRUCTIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,4/30/2016,"522,NEAR BLDE ENGG COLLEGE   MALLIKARJUN NAGAR,VIJAYAPURA,Bijapur,Karnataka,586103-India",Unlisted,Active,karnataka,Indian,45209,Construction
U73100KA2002PTC030262,SAFEWAY BIO_LABORATORIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,150000,3/21/2002,"P 04, GOLDEN ENCLAVE, NEAR MANIPAL HOSPITAL,   OLD AIRPORT ROAD,,BANGALORE,Bangalore,Karnataka,560017-India",Unlisted,Active,karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2003NPL033078,INDO-MIDDLEEAST CHAMBER OF COMMERCE,ROC Bangalore,Company limited by guarantee,Non-government company,Public,0,0,12/23/2003,"NO.10, HAMEED SHAH COMPLEXCUBBONPET MAIN ROAD   BANGALORE,BANGALORE,Karnataka,560002-India",Unlisted,Active,karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2005PLC035741,BELOORBAYIR BIOTECH LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,670000000,399407500,3/2/2005,"# 4112, Utkarsha, K R Road,   Banashankari 2nd Stage,,Bangalore,Bangalore,Karnataka,560070-India",Unlisted,Active,karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2007PTC043796,CIMAC AUTOMATION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,9/5/2007,"4th Floor,Electra Wing A,Prestige Tech Park, Exora   BusinessPark,Marathahalli,Sarjapur Outer, Ring Road,Bangalore,Bangalore,Karnataka,560103-India",Unlisted,Dissolved (Liquidated),karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2007PTC044050,MEDISYS CLINISEARCH (INDIA) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,105000,10/5/2007,"2nd Floor, 4c-426, 2nd Block, Kalyan Nagar,,BANGALORE,Bangalore,Karnataka,560043-India",Unlisted,Converted to LLP,karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2013PTC067547,PRAJALYTICS ANALYSIS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,1/8/2013,"G38, CHAITHANYA SMARAN   WHITEFIELD, HOSAKOTE ROAD, KANNAMANGALA,BANGALORE,Bangalore,Karnataka,560067-India",Unlisted,Strike Off,karnataka,Indian,73100,"Community, personal and Social Services"
U73100KA2013PTC071276,EXPISCOR TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,10/3/2013,"NO.B-203, 2ND FLOOR   MUTBI CENTRE, NEAR MIT COLLEGE,MANIPAL,Udupi,Karnataka,576104-India",Unlisted,Strike Off,karnataka,Indian,73100,"Community, personal and Social Services"
